product_link,badge,ingredient,brand,country,rating,count,recommend
https://www.ocado.com/products/m-s-king-prawns-with-a-cocktail-sauce-520241011,NA,"King Prawns (Crustacean) (62%), Rapeseed Oil, Double Cream (Milk), Pasteurised Egg Yolk, Sugar, Vinegar, Salt, Tomato Paste, Brandy, Lemon Juice, Cornflour, Black Treacle, Ground Spices (Cayenne Pepper, Cloves, Ginger, Paprika, Allspice, White Pepper), Red Peppers, Dried Onions, Concentrated Tamarind, Dried GarlicAllergen InformationContains Crustaceans, Contains Eggs, Contains Milk",M&S,"Honduras, UK",3.9,7,72
https://www.ocado.com/products/fever-tree-refreshingly-light-indian-tonic-water-40418011,Suitable for vegetarians,"Carbonated Spring Water, Fructose (Fruit Sugar), Acid (Citric Acid), Natural Flavourings including Quinine",Fever-Tree,United Kingdom,4.8,42,96
https://www.ocado.com/products/allinson-s-the-champion-wholemeal-361708011,Suitable for vegetarians,"Wholemeal Wheat Flour, Water, Wheat Protein, Yeast, Fermented Wheat Flour, Salt, Oat Bran, Malted Barley Flour, Vegetable Oils (Rapeseed, Sustainable Palm), Vinegar, Molasses Sugar, Emulsifiers: E471, E472e, Soya Flour, Flour Treatment Agent: Ascorbic Acid (Vitamin C)Allergen InformationContains Barley, Contains Oats, Contains Soya, Contains WheatDietary InformationSuitable for Vegetarians; Suitable for Vegans; Kosher",Allinson's,United Kingdom,4.2,161,84
https://www.ocado.com/products/alpro-double-chocolate-mousse-with-chocolate-ganache-554076011,Suitable for vegetarians,"Water, Chocolate (10.4%), Sugar, Coconut Milk (8%) (Coconut Cream, Water), Soluble Corn Fibre, Almond (2.4%), Fat-Reduced Cocoa* (1.9%), Coconut Oil (1.5%), Corn Starch, Cocoa* (0.9%), Emulsifier (Lactic Acid Esters of Mono- and Diglycerides of Fatty Acids), Stabilisers (Sodium Alginate, Carrageenan), Pea Protein, Sea Salt, Natural Flavouring, *Rainforest Alliance Certified™Allergen InformationContains Almonds, Free From Cereals Containing Gluten, Free From Milk, May Contain Nuts, Free From Peanuts, May Contain SoyaAllergy InformationMay contain traces of Soya and Nuts (no Peanuts).Free from Dairy and Gluten.Naturally Lactose free.Dietary InformationSuitable for Vegans; Gluten free",Alpro,NA,4.1,11,82
https://www.ocado.com/products/m-s-smooth-country-style-pate-520473011,NA,"Pork Fat (34%), Pork Liver (31%), Water, Single Cream (Milk), Tapioca Starch, Salt, Garlic Purée, Ground Spices (Black Pepper, White Pepper), Antioxidant: Ascorbic Acid, Bay Leaves, Preservative: Sodium NitriteAllergen InformationContains Milk",M&S,UK,3,27,41
https://www.ocado.com/products/natoora-jambon-de-bayonne-66802011,NA,"Pork Leg certified Label Rouge and IGP Bayonne, Dry Salt from Bearn Saline.Allergen InformationAllergens can be found in the ingredients listMay Contain Milk, May Contain Nuts",Natoora,France,4.7,39,90
https://www.ocado.com/products/m-s-made-without-blueberry-muffins-511239011,Suitable for vegetarians,"Sugar, Pasteurised Egg, Blueberries (17%), Potato Starch, Rapeseed Oil, Humectant: Glycerol, Rice Flour, Cornflour, Lemon Juice, Dried Skimmed Milk, Dried Egg White, Flavourings, Raising Agent: E501, E450, Sodium Bicarbonate, Invert Sugar Syrup, Stabiliser: Xanthan Gum, Emulsifier: E481, E475, E471Allergen InformationContains Eggs, Contains Milk, May Contain Nuts, May Contain Peanuts.Not suitable for Nut and Peanut allergy sufferers.Dietary InformationSuitable for Vegetarians; Gluten freeFree From Wheat",M&S,UK,3.3,13,70
https://www.ocado.com/products/good-grain-gluten-free-brown-loaf-371227011,"Suitable for freezing, Organic, Suitable for vegetarians","Organic Gluten Free Flour (Organic Tapioca Flour, Organic Brown Rice, Organic Potato Starch, Organic Maize Meal, Organic Quinoa Flour), Rapeseed Oil, Organic Psyllium Husk, Yeast, Organic Carob, Sea Salt, Thickener (Xanthan Gum)Allergen InformationFree From Dairy, Free From Eggs, Free From Gluten, Free From WheatDietary InformationSuitable for Vegans; Organic",Good Grain,NA,3.2,79,59
https://www.ocado.com/products/lucozade-energy-cherry-546284011,Suitable for vegetarians,"Carbonated Water, Glucose Syrup (12%), Cherry Juice from Concentrate (2%), Acid (Citric Acid), Acidity Regulator (Sodium Lactate), Extract of Carrot and Blackcurrant, Preservative (Potassium Sorbate), Sweeteners (Aspartame, Acesulfame K), Caffeine, Flavouring, Antioxidant (Ascorbic Acid), Niacin (Vitamin B3)",Lucozade,NA,3.5,2,50
https://www.ocado.com/products/biona-organic-pure-cranberry-super-juice-73090011,"Organic, Suitable for vegetarians","Cranberry Juice*, *= Certified Organic ingredientsDietary InformationOrganic",Biona,Germany,4.4,66,87
https://www.ocado.com/products/seriously-strong-vintage-cheddar-cheese-66699011,"Suitable for the microwave, Suitable for vegetarians",NA,Seriously Strong,NA,3.4,12,59
https://www.ocado.com/products/nesquik-hot-chocolate-321099011,Suitable for vegetarians,"Sugar, Fat-Reduced Cocoa Powder (23%), Emulsifier (Soya Lecithin), Salt, Vitamins (C, D), Natural Flavouring, CinnamonAllergen InformationContains SoyaAllergy InformationMay contain MilkDietary InformationSuitable for Vegetarians",Nesquik,NA,4.3,18,67
https://www.ocado.com/products/mr-kipling-angel-slices-360946011,Suitable for freezing,"Sugar, Vegetable Oils (Rapeseed, Palm), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), Water, Glucose Syrup, Humectant (Vegetable Glycerine), Dextrose, Dried Egg White, Whey Powder (Milk), Vegetable Fat (Palm), Maize Starch, Skimmed Milk Powder, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Soya Lecithin, Polysorbate 60), Tapioca Starch, Salt, Stabiliser (Xanthan Gum), Preservative (Potassium Sorbate), Milk Proteins, Flavourings, Gelling Agent (Sodium Alginate), Colours (Titanium Dioxide, Cochineal, Lutein), Acid (Acetic Acid)Allergen InformationContains Eggs, Contains Milk, May Contain Nuts, Contains Soya, Contains WheatAllergy InformationMay also contain Nuts",Mr Kipling,United Kingdom,4.2,40,83
